lineage,v_gene,donor,lambda_S,lambda_R,r2,n_edges
riot_autumn_dizzy_box_picture_car_carpet_elegant,IGHV3-13,05,0.0,0.0,-0.2106549978725305,4
ritual_science_smart_symptom_about_taste_permit_appear,IGHV3-13,02,0.0,0.2091680069030493,-0.014327844866286243,4
robot_reflect_all_witness_slush_injury_cup_bless,IGHV2-5,03,0.20551494845934448,1.8683282470021099,0.19729520992030902,6
robust_chaos_infant_clog_owner_puppy_tuition_badge,IGHV3-72,02,0.0,0.0,-0.03714335335019503,9
rough_bicycle_drama_all_library_example_mammal_digital,IGHV1-2,01,0.0,1.813917310258173,0.0038774233346445808,4
rough_choice_fossil_practice_detect_opera_sphere_stove,IGHV3-48,07,0.08868886745558383,0.0,-0.003946754126096463,4
route_nerve_what_please_lumber_wide_bag_useful,IGHV4-NL1,05,0.1410177808788576,0.0,0.047932558105511114,4
rug_blade_minor_lady_urban_trouble_noodle_small,IGHV4-4,02,0.14717651846246763,0.0,0.4175083485692196,5
saddle_nice_title_rebuild_black_whale_welcome_gate,IGHV1-18,05,0.20109601239679947,0.912174566911993,-0.5111748668877909,4
salad_public_quantum_dwarf_easily_eager_venture_hour,IGHV3-21,10,0.0,0.0,NaN,4
salute_elbow_gain_clump_laptop_digital_choice_second,IGHV5-51,11,0.08171668430040552,0.0,-0.20392205895254212,4
salute_rich_sound_dynamic_sentence_absorb_erosion_snow,IGHV7-4-1,02,0.0,5.2202210367219735,0.4404623630692226,8
sample_cattle_giggle_purity_float_coil_unit_uncle,IGHV3-30,03,0.01092604844883117,0.0,-0.006387757115982051,9
satoshi_clerk_vivid_bench_stem_resemble_twist_type,IGHV4-31,02,0.0,31.837112991618664,-0.03189542626048203,4
scan_bitter_humble_season_rocket_umbrella_secret_chief,IGHV1-18,09,0.0,0.0,-0.18999767892434272,5
scene_toddler_hood_sketch_fish_thing_sudden_inherit,IGHV3-21,04,0.030686546659272024,0.8240843957637486,0.5559159616519226,6
scheme_police_kid_salute_future_tail_unveil_second,IGHV3-74,02,0.0,0.32665397200333557,-0.08401202313165257,4
scissors_rough_alter_about_fantasy_hand_oyster_spot,IGHV3-7,07,0.0,6.473798598401051,0.9303112512137721,4
script_exhibit_income_enlist_multiply_suit_jelly_small,IGHV3-7,05,0.0,0.0,-0.007251565759539558,6
scrub_lecture_vast_purse_loop_exchange_valid_sentence,IGHV3-33,09,0.0,3.5521096370582117,0.6401052259665516,5
sea_top_winter_film_peanut_advance_bird_crop,IGHV3-66,07,0.08101577412939862,0.37986494815544,0.1211396283325582,5
search_prison_depth_either_scene_vivid_wild_bless,IGHV3-23,09,0.0,2.1118375651183214,0.3671306129090661,6
search_soft_swear_congress_ivory_hawk_glass_valve,IGHV3-13,05,0.0,0.0,-0.03435097201264714,7
seat_brisk_purity_wish_work_sight_rare_panic,IGHV5-51,05,0.1051644074407962,0.0,0.43538569168863195,4
seed_inner_candy_fly_option_term_place_room,IGHV3-23,07,0.06518587494385797,0.0,0.25220711795421136,8
session_liar_dignity_behind_priority_ecology_gaze_sting,IGHV1-3,02,0.17037299065756695,58.248844013494455,0.9603550281014922,5
setup_twelve_idea_jaguar_loyal_tattoo_husband_banner,IGHV3-48,02,0.0,0.0,-0.0031510997906694094,12
seven_impulse_carbon_upset_clock_myth_give_want,IGHV7-4-1,02,0.0,1.530372785087932,-2.3150112803026,4
share_ankle_gallery_harsh_chase_arrange_upper_upgrade,IGHV1-58,02,0.0,0.0,-0.038106512243936574,5
shed_hurry_slender_ritual_cotton_call_army_mammal,IGHV3-23,02,0.09850376999302703,2.8224862735395226,0.23325954394576498,5
shed_wide_kangaroo_win_horn_cream_conduct_popular,IGHV3-33,02,0.0,1.095675475426971,-0.03265953968704438,16
short_trick_scare_bronze_neither_net_mix_shove,IGHV2-26,02,0.0,0.871827177380279,-0.4346640333911618,4
shoulder_apology_strike_opera_live_poverty_canal_script,IGHV1-46,07,0.2303008072806477,0.0,0.18340785793643888,7
shrimp_margin_one_mail_clay_impose_burger_amateur,IGHV4-28,11,0.0,0.0,-0.054940694703554005,4
shrimp_truly_lizard_ill_amateur_title_apart_black,IGHV3-23,07,0.14542095732257554,0.0,0.37377082961990615,7
siege_morning_fury_depend_slot_card_bitter_cupboard,IGHV3-23,02,0.0,0.0,-0.3402989465223005,6
siege_south_embody_ugly_prosper_master_slow_sock,IGHV3-33,01,0.0,16.152858126845157,0.1965989557750708,4
similar_turn_return_shaft_barely_aware_flat_engine,IGHV3-13,07,0.03197829731926605,0.0,0.061234602898722734,4
sing_divorce_public_penalty_real_topple_junk_fortune,IGHV3-48,09,0.08457157135582487,0.0,-0.024570533735191358,13
skate_bitter_margin_find_muscle_nature_deliver_mean,IGHV1-8,04,0.0,0.0,-0.01719764310923355,5
skull_reopen_morning_must_cream_master_filter_tuition,IGHV4-31,11,0.4087707327863785,0.0,0.18541868870004674,7
slide_inflict_bitter_garden_trip_dwarf_flat_ski,IGHV3-74,02,0.14248613132743376,0.0,0.350755877374323,7
slow_happy_recipe_exact_actual_rule_switch_near,IGHV5-51,01,0.0,0.9356031836463815,0.016829087935255616,5
slush_fancy_ready_track_proud_defense_height_illness,IGHV3-53,03,0.2953526470376139,22.43186216489236,0.5356495572096583,6
slush_reveal_diagram_outdoor_champion_peasant_school_orbit,IGHV1-3,09,0.0,0.0,-0.04373556017666114,4
small_stick_dilemma_sand_used_member_muffin_ranch,IGHV3-7,04,0.13360492455035053,1.8906054283372014,0.4228058832087185,4
smart_ivory_update_enforce_moon_damp_warm_switch,IGHV5-51,09,0.0,0.19829656328780537,-0.000023026307732543216,4
smooth_life_lottery_glow_input_gold_hire_oblige,IGHV3-64,11,0.0,1.5256453101987677,0.0608550463524683,4
snow_cement_cave_wave_entry_napkin_mansion_fiscal,IGHV3-7,09,0.36441988708598905,4.729105397955134,0.6263447564481429,14
soap_summer_minimum_sniff_witness_banana_much_accuse,IGHV3-48,11,0.17349431907894222,0.0,0.10102765029899297,5
sock_orient_sock_park_reject_law_fan_funny,IGHV2-70D,02,0.0,0.0,-0.26971014822179407,7
sort_recycle_universe_peace_physical_answer_merge_treat,IGHV5-51,09,0.0,0.0,-0.03718669828771182,5
sound_glue_addict_surge_duck_tumble_near_usual,IGHV3-13,09,0.0,0.0,-0.04656204707880973,4
sound_olympic_lend_patient_scrub_family_waste_trash,IGHV3-74,03,0.0,0.0,0.0,11
source_assault_profit_actual_hurdle_logic_margin_wise,IGHV3-23,07,0.1136434773999426,0.20066602433529276,0.6527159278351723,5
source_prevent_join_gas_still_limb_song_eyebrow,IGHV1-8,02,0.0,0.0,-0.021557642395540366,7
south_thank_ice_absurd_absent_aim_witness_question,IGHV3-43D,07,0.956065934920757,8.46232733226954,0.4162388169139135,4
spare_tumble_merry_busy_recipe_chief_radar_mandate,IGHV3-7,02,0.022780562644763407,6.110109659823756,0.2765716129944874,4
speak_mountain_couch_answer_drop_marriage_whip_fame,IGHV5-51,03,0.17377325644874686,4.923666430754911,0.14162333773950764,4
spice_impose_canyon_fossil_jungle_broken_between_again,IGHV2-5,02,0.0,0.5494763913584155,-0.026957740272395725,4
sport_club_tragic_anxiety_timber_remind_mixed_gloom,IGHV3-43,05,0.0020402801844912467,0.0,-0.03596844460016535,4
spring_news_laugh_sight_diamond_cool_cradle_olympic,IGHV3-7,09,0.10291854549075098,0.0,0.08858576315376565,4
stadium_cram_mom_voyage_whip_tower_deny_report,IGHV4-34,02,0.0897105615716543,0.0,0.42053052216626974,4
stadium_gauge_scheme_snow_ask_promote_toe_depth,IGHV5-51,02,0.02472446949816795,0.0,0.03186455517518916,4
start_coffee_absorb_exercise_sugar_marine_tag_fine,IGHV3-23,06,0.5453727721801214,4.443065643535433,0.3846780270299429,4
start_very_plug_economy_faint_vague_bomb_girl,IGHV1-18,02,0.0,0.0,-0.1603750224693603,5
state_forget_bacon_camp_asthma_this_gun_jungle,IGHV3-30,07,0.10447387585951984,0.0,0.029279168026270397,4
steel_oblige_mosquito_enter_guide_wheel_anchor_payment,IGHV4-28,09,0.0,4.0787832547423255,0.01220816159706506,5
step_orphan_noise_father_claim_comfort_pilot_vibrant,IGHV5-51,02,0.20993150208352568,0.0,0.05987255348419218,5
stereo_razor_spy_gain_portion_diet_crunch_camera,IGHV3-21,01,0.0,0.0,-0.013328030951296865,4
still_coyote_panda_minor_point_rhythm_burst_abandon,IGHV3-15,02,0.241800718459851,3.8649314332786715,0.47116745104964475,6
stomach_dog_napkin_shove_turn_develop_gossip_forward,IGHV5-51,02,0.023126850369404373,0.0,-0.047100796573601444,6
stomach_problem_dolphin_mule_shoe_hire_spatial_popular,IGHV3-23,02,0.09069358862264197,0.0,0.1339876532216573,5
story_stamp_love_flower_sun_photo_method_congress,IGHV3-66,02,0.20699982747512205,0.6136236163831564,0.0850182289517657,7
story_table_effort_rhythm_jeans_shrug_method_kiwi,IGHV3-53,04,0.0,2.2741272274702538,0.29892788957869243,4
stove_horror_excess_force_yellow_parade_tip_genuine,IGHV3-33,09,0.0,0.0,-0.002150272108061513,4
stove_ritual_remember_aim_multiply_escape_punch_scrub,IGHV4-34,02,0.0,0.2857258602639151,-0.0001712951765640014,10
strategy_quick_blade_penalty_pipe_dinosaur_enjoy_orbit,IGHV1-24,05,0.0,0.0,-0.052370942170004264,4
struggle_fossil_marble_rose_physical_tomorrow_balance_teach,IGHV3-74,10,0.11610711823685138,0.0,0.011191425989942938,9
stumble_wealth_clump_notable_engine_art_off_wood,IGHV3-48,09,0.0,0.0,-0.0025531366850790604,5
style_entire_bunker_void_attend_cloud_donor_mercy,IGHV4-39,10,0.0,0.6464823851252373,0.024856541186534797,6
such_appear_sock_lava_fiction_need_mad_nest,IGHV1-8,05,0.1752865670815256,0.0,-0.011829417390573305,9
sudden_crazy_voice_manage_tip_win_rail_potato,IGHV3-74,09,0.11028182664296787,5.603806958624302,0.943048663337034,4
suffer_inside_group_purity_tooth_leg_twice_alter,IGHV3-30,02,0.0,0.0,-0.5952404049556628,7
suit_ahead_surface_need_engage_idea_boat_width,IGHV1-3,02,0.12455292212745009,0.0,0.0014378101292089607,7
suit_decrease_love_tuition_bubble_panther_suffer_sausage,IGHV3-74,07,0.04801719477985666,0.0,0.09562269579592042,5
summer_ticket_height_toward_project_void_ancient_witness,IGHV3-7,07,0.03022724694105799,0.0,-0.00047797567088947446,9
sun_post_since_save_happy_crunch_enjoy_gift,IGHV3-49,07,0.17836372144711155,0.0,0.12327950879580973,8
sun_source_vapor_scrub_inspire_track_under_upgrade,IGHV1-3,02,0.011374491718596872,0.0,-0.009161477720873501,10
sunny_security_chapter_music_mixed_vivid_slot_isolate,IGHV6-1,06,0.0,0.20777341759809187,0.007426855234124896,8
sunny_snake_earn_situate_tongue_poet_lift_try,IGHV2-5,11,0.21284474318461347,1.8768045046681394,0.16928116028350249,4
sure_ceiling_urban_useful_soda_stuff_bracket_wait,IGHV7-4-1,02,0.0,0.0,NaN,4
surface_clap_snake_glide_wink_mad_tissue_ostrich,IGHV6-1,05,0.2995429315818212,0.0,0.043416448059996116,4
surface_tiger_worry_main_loud_diagram_vital_burden,IGHV3-74,09,0.0,7.190352524474925,0.5568624318441592,7
surround_uncover_entire_quit_doll_endless_they_rotate,IGHV1-18,07,0.0,0.09846291334171903,0.0005208083150551879,6
sustain_cereal_pizza_kid_athlete_stay_stumble_spin,IGHV1-3,07,0.0,0.0,-0.001752238491316671,5
swamp_echo_chest_cloud_thing_fossil_deputy_hamster,IGHV4-31,02,0.0,1.1705837318558523,-0.07124756025079315,4
swarm_scale_basic_tackle_area_course_combine_coyote,IGHV4-34,06,0.0,0.948703705345361,0.2020546187221568,4
swift_light_spend_exercise_fluid_fiscal_mirror_term,IGHV1-8,07,0.0,0.0,-0.010092801191727396,6
swing_vehicle_abuse_panther_cannon_section_slot_rabbit,IGHV1-69,02,0.0,1.6255468525334826,0.08258406909309413,4
switch_cruise_today_column_frown_bubble_frequent_desk,IGHV3-53,02,0.0,1.5818192291852131,0.08409783596931375,4
switch_inquiry_loyal_frequent_stem_live_sausage_input,IGHV3-30,02,0.7621378850307866,0.0,0.1627691523249163,6
switch_poem_gaze_cost_leader_flip_anger_tide,IGHV3-64D,04,0.02695922919425404,0.0,-0.0710243280289935,5
sword_point_brand_wet_foot_blur_scissors_smoke,IGHV1-3,02,0.0,0.06007443086988749,-0.0842265786553813,4
syrup_dance_large_luggage_embody_actual_melt_photo,IGHV3-9,07,0.10649195494890952,5.198246744987791,0.32007445464196227,8
tackle_marble_loop_image_midnight_garlic_organ_biology,IGHV1-3,02,0.2538393673956563,5.1884434141071125,0.3901925537592442,5
talent_immense_link_modify_letter_cook_man_behave,IGHV3-48,08,0.0,0.04937002581918294,-0.14466525228486193,5
talk_artwork_onion_actual_blossom_outside_enact_flip,IGHV4-39,07,0.0,4.220824124746993,0.8603566153070321,4
talk_panther_blouse_pencil_gallery_churn_dash_stadium,IGHV3-33,05,0.23776087004133908,1.4848009420784412,0.6833294931260134,5
tape_device_budget_final_slender_traffic_destroy_code,IGHV3-23,07,0.0,2.952721910274452,0.3196769608062914,9
target_spray_regret_trophy_leg_banner_chat_laptop,IGHV1-8,02,0.0,0.0,-0.33333333333333326,4
task_gospel_awkward_off_tool_fruit_lucky_remember,IGHV3-33,08,0.0,0.0,-0.03910987878226879,4
tell_foam_wool_badge_claw_misery_fashion_laundry,IGHV1-8,07,0.06701568698048431,0.0,0.033898193792539,5
tell_version_bus_monkey_major_extra_critic_time,IGHV5-51,04,0.0,0.0,-1.0442638098542418,5
tenant_route_dance_cash_when_rose_fresh_festival,IGHV4-31,11,0.24120032975579445,2.017480306579483,0.3395452691047043,5
tennis_repair_verb_brush_penalty_income_mass_hotel,IGHV3-73,05,0.0,0.0,-0.4456128654258118,6
tent_hurt_west_problem_casual_add_differ_matter,IGHV2-5,09,0.12097249014543986,0.0,0.008140552108381938,5
term_convince_culture_core_menu_museum_expect_junior,IGHV3-7,01,0.0,0.0,-0.1997099217905942,12
term_flock_happy_virus_juice_asset_walk_own,IGHV3-74,05,0.13302828804298522,0.0,-0.21474545307798332,7
theme_crisp_filter_pledge_beef_wave_peasant_before,IGHV4-38-2,05,0.04262190876119605,0.0,-0.759851517344472,5
theme_fish_trophy_prefer_copper_brave_toy_clump,IGHV3-33,02,0.16384479732168264,0.0,0.3824429333970447,4
theory_bachelor_clown_frown_today_ladder_cliff_fragile,IGHV3-21,02,0.0,0.0,-0.33333333333333326,4
thrive_shrimp_type_ask_camera_puzzle_spoil_rookie,IGHV3-74,07,0.09836462761393427,0.0,-0.024260836697810984,10
throw_fame_again_snake_average_recycle_game_impulse,IGHV3-53,01,0.4764962649276973,0.0,0.3868432689524911,4
throw_surface_margin_tiny_casino_meadow_put_mosquito,IGHV3-13,02,0.06552477301203302,1.9709944553020187,0.347444773210558,5
tilt_never_over_thought_disorder_symptom_rack_child,IGHV3-23,05,0.05034962907458402,0.0,0.03768494049062299,5
tired_avocado_reward_clean_blast_addict_hood_crash,IGHV3-23,02,0.0,0.0,-0.1504477450207522,4
title_book_rice_acid_travel_milk_appear_elephant,IGHV3-23,07,0.0,0.0,-0.0021848328228266656,8
title_student_kangaroo_resist_bullet_elephant_large_path,IGHV4-39,02,0.0,0.0,-0.035880742100860896,4
toe_balance_teach_tunnel_toss_negative_year_useless,IGHV1-3,07,0.0,0.0,-0.2429728593988456,4
together_actress_word_frog_time_anger_abandon_aspect,IGHV3-53,09,0.0,0.35061380091466426,-0.03988485070305692,9
tomorrow_put_write_fossil_lottery_usage_pudding_wonder,IGHV4-39,02,0.01823431460597307,0.0,-0.0504774036391038,5
tone_monitor_regular_say_game_reform_wall_hurdle,IGHV1-3,02,0.0,0.23434678711842968,-0.2571429050647791,7
tongue_retreat_average_achieve_spare_another_empty_certain,IGHV1-18,07,0.016312015194336105,0.9438166789941314,0.002471058057998965,9
tonight_dirt_laundry_eternal_together_question_cause_bulk,IGHV3-7,07,0.035150454580523585,0.0,-0.020339250636717487,7
tonight_picnic_arena_circle_sunset_talent_child_sail,IGHV1-46,02,0.0,0.0,-0.031047367375224066,4
tool_state_pulp_wave_blade_art_dash_kitchen,IGHV3-74,05,0.1749416656533591,0.0,-0.6755869205045393,5
tooth_crowd_gun_cute_often_neutral_believe_indoor,IGHV3-43,05,0.0,0.0,-0.03774430321499889,9
top_hurt_talent_news_main_dial_always_give,IGHV4-39,05,0.0,0.0,-0.09766553615026985,4
tortoise_kiss_present_obscure_lazy_industry_material_settle,IGHV1-46,07,0.011627199482094671,0.5737410233981722,0.056855363694701566,4
toss_trap_notable_truth_occur_clip_library_recipe,IGHV2-5,07,0.5552466502954398,1.919796897667486,0.9881962432345903,4
tragic_void_element_gentle_normal_blanket_slow_pen,IGHV1-58,02,0.0,0.0,-0.0012874511805327504,11
train_this_dance_side_silent_holiday_snack_beach,IGHV3-48,09,0.042467358573192976,0.0,-0.056045277370052826,8
train_valley_coil_media_gym_spawn_price_unaware,IGHV5-51,02,0.12117591991452799,1.8334548235221733,0.16072072420284378,6
transfer_hint_math_giraffe_stand_portion_similar_drum,IGHV3-7,07,0.0,3.3744625920118856,0.4022471551917035,4
transfer_isolate_bacon_outdoor_cool_push_urban_usual,IGHV1-3,07,0.0,0.0,-0.009985042415738832,6
transfer_rare_toddler_brown_lake_tray_analyst_night,IGHV2-5,07,0.0,0.0,NaN,4
travel_empower_certain_please_scare_noble_pulp_bottom,IGHV1-3,07,0.12834549376809537,0.0,0.055413106117657374,4
travel_movie_minute_crop_case_jelly_wolf_verify,IGHV3-74,02,0.0,8.62400770826889,0.6356386882676759,7
tree_thought_govern_movie_fold_faculty_race_bike,IGHV5-51,09,0.0,0.0,-0.0020670594315850277,6
trial_enroll_join_glass_math_light_kid_sweet,IGHV1-8,05,0.0,0.0,-0.019561558052838546,11
trim_pole_place_sugar_number_ecology_worth_rocket,IGHV4-38-2,05,0.0,3.5809548636422948,0.007503261182796317,9
trust_kick_museum_all_fragile_copy_ski_there,IGHV3-74,02,0.11885724414021338,0.0,0.04839722755328313,9
try_because_stairs_loyal_siren_permit_gorilla_good,IGHV3-7,02,0.03797169308759501,0.7179809475813719,0.20296470389858612,10
tumble_gap_monkey_wife_dawn_sad_traffic_raise,IGHV5-51,01,0.009001217866069191,0.0,-0.003019695670377631,6
tunnel_thumb_supply_best_identify_item_front_battle,IGHV1-69,02,0.025271675966996365,0.0,0.03178971532957753,4
turn_castle_galaxy_solar_hurt_glance_pink_ancient,IGHV3-66,10,0.1542030716528443,2.5787968309666733,0.881134047414152,6
turtle_stumble_ceiling_curtain_bronze_tone_coyote_whisper,IGHV3-33,07,0.10855025299633271,0.0,-1.0885956460229416,4
twenty_monitor_cram_claw_fetch_kit_firm_nation,IGHV3-9,09,0.09815436466882298,0.0,0.04799753599640344,10
twenty_tail_police_home_riot_destroy_eagle_dice,IGHV4-31,11,0.0,2.0418478509378652,0.8226498150384248,6
twin_vicious_lab_urban_early_beef_tool_black,IGHV3-7,10,0.0,0.0,-0.02471463103946947,4
two_tumble_staff_mammal_mention_enhance_slow_skate,IGHV4-39,05,0.0792112962749672,0.0,0.051332722962508015,4
typical_hurry_parade_civil_crumble_novel_list_hat,IGHV3-13,09,0.14978949023831317,0.4780473794815534,0.10692142192924337,4
unaware_report_truck_pelican_clarify_hill_view_vote,IGHV3-74,02,0.021961332188913968,0.0,-0.28551472811337875,7
unfair_begin_task_swift_drift_memory_quick_weapon,IGHV4-59,02,0.06233206805700426,0.42207137626013025,-0.09924570235433716,8
unfold_electric_cousin_spoon_obtain_away_festival_gospel,IGHV3-23,06,0.0006755326683233574,0.0,-0.011363312230636913,4
unhappy_define_become_spare_together_try_one_kid,IGHV3-53,11,0.0,0.0,-0.25,5
uniform_section_myself_pilot_session_food_access_gravity,IGHV3-7,07,0.036068104516432054,0.0,0.014916166148425503,6
unknown_skate_slight_heavy_current_spawn_lesson_tobacco,IGHV1-8,07,0.03083304423301317,1.301137621359665,0.06666731595802722,6
until_short_popular_reunion_struggle_uncover_smile_until,IGHV3-48,07,0.0,1.6290106005298752,-0.027969399557343566,6
unusual_better_boost_rookie_hollow_urban_borrow_giraffe,IGHV3-48,07,0.2820878524788369,0.0,0.5176317075822716,4
unveil_bomb_render_tell_solution_peace_vital_gap,IGHV1-46,04,0.22662265864766123,1.726585288477003,0.08160938349932956,5
uphold_scrap_denial_dress_gym_arm_coffee_idle,IGHV1-3,01,0.06985564191235281,0.0,-0.10024949673306827,4
urge_help_tuna_harvest_green_garbage_guilt_benefit,IGHV3-13,07,0.10330952045351863,0.0,0.012900986449570051,4
usage_expire_tag_multiply_reason_inch_lizard_option,IGHV3-15,02,0.28703133424279637,0.0,0.09146573801029856,5
use_tortoise_enhance_federal_leave_edit_thing_please,IGHV1-3,07,0.2073582645136777,2.746416199646119,0.6097372325057928,6
useful_item_devote_vacant_word_antique_grief_proof,IGHV3-74,05,0.025423560722137323,0.0,-0.1189648943121644,8
useless_special_benefit_fitness_bleak_artwork_craft_solution,IGHV5-51,11,0.2490957932585511,0.6394964625988927,0.9340914030996464,4
usual_trigger_inspire_display_public_neck_mobile_already,IGHV3-7,02,0.02030096756358248,0.0,-0.1379240128128596,5
vacant_close_expect_motor_refuse_friend_radar_vanish,IGHV3-30,02,0.0,0.16971517142487802,-0.18537930264550995,5
valley_phrase_club_power_banana_advance_anxiety_obey,IGHV1-18,02,0.0,2.0326180027776526,0.663811431315406,6
valley_piano_mandate_winner_limb_vague_prevent_thing,IGHV4-34,07,0.08087754389600607,0.0,0.5917325211333353,6
van_company_math_empower_develop_gauge_wild_goddess,IGHV4-39,02,0.06464563540836768,0.7923304721254241,0.22095607575818177,6
vanish_proof_hunt_urge_soda_child_shrimp_casual,IGHV6-1,07,0.15607284383494335,0.0,-0.21126468149030653,5
various_predict_mansion_wolf_enact_pilot_hole_cook,IGHV5-51,11,0.0,1.0994204678496282,0.11284575474095337,6
various_twice_essay_tent_front_powder_cup_nerve,IGHV3-74,02,0.01602953273123989,1.546122685769273,0.19321254083419914,4
vast_inspire_critic_creek_reject_library_pen_envelope,IGHV3-53,02,0.0,0.0,-0.12444439883934533,4
vast_learn_ranch_impose_address_roast_trumpet_country,IGHV1-46,02,0.06116684064744149,3.825753966524365,0.8860791344420663,4
velvet_pen_clown_squirrel_dirt_envelope_mix_impact,IGHV3-74,03,0.08399945515890575,0.005333084621978429,0.2539138390428427,4
venture_egg_caution_diet_nice_rude_giggle_turn,IGHV4-28,11,0.0,0.0,-0.00928693992877272,6
venue_palm_wild_drastic_achieve_coconut_resemble_hazard,IGHV3-74,07,0.3447624239724711,0.0,0.0657781651922561,8
verify_peace_fiction_tray_cable_advance_afford_myth,IGHV3-23,02,0.04658666761456504,0.0,-0.0339629558758181,8
viable_favorite_live_property_insect_ensure_special_version,IGHV3-74,09,0.09516507858799686,0.17030445949582554,0.11943636063774032,6
vibrant_plastic_increase_black_firm_exist_anger_visit,IGHV3-33,11,0.22075691880738077,0.0,0.08616236730193705,11
vibrant_security_quiz_tone_naive_drift_garbage_scale,IGHV1-46,09,0.0,0.0,-0.2915325889246052,8
victory_title_orange_donate_degree_same_library_cattle,IGHV3-30,01,0.1166145059797681,0.0,-0.16543411487911053,7
view_girl_trophy_start_roof_airport_below_true,IGHV1-8,02,0.19793061474156806,0.23032626891311214,-0.0690837047020314,7
vintage_resemble_custom_expose_floor_miss_lock_tube,IGHV3-72,08,0.01073997346416592,1.6387105714235992,0.32597070348503876,4
visa_oven_gasp_bless_toss_pen_want_wine,IGHV4-39,08,0.0,0.0,0.0,7
visit_hunt_limit_blush_crunch_dentist_leaf_rack,IGHV1-18,05,0.047471286779330366,0.0,-0.0564680832363027,6
voice_auction_jazz_stove_treat_knock_orphan_rookie,IGHV3-74,08,0.0043912932382877265,0.0,-0.02148223622469625,7
voyage_choose_eternal_amazing_buyer_hover_penalty_child,IGHV5-51,02,0.0,0.0,-0.14272802888835612,5
wait_robot_garden_embody_food_island_twelve_expect,IGHV3-9,09,0.14587678476583807,0.0,-0.009943188484339505,13
wait_talent_plug_vivid_fish_unit_sound_spot,IGHV3-7,07,0.06603298155618861,0.715202048905365,0.4783867549490999,4
walk_useful_unusual_extend_inner_width_crouch_flock,IGHV5-51,01,0.062042209542125866,0.00852946530872457,-0.16412623261448167,4
walnut_journey_focus_gesture_man_bullet_round_output,IGHV2-26,11,0.0,1.1062364026832265,0.1244946216986943,4
wash_outer_candy_grace_scheme_foot_kind_equal,IGHV3-74,09,1.559003007097479,0.0,0.2546975516672281,4
wash_rather_anchor_stool_rigid_cement_bottom_meat,IGHV1-8,05,0.0,0.0,-0.1653021593868762,5
water_blouse_urge_sand_merit_excuse_boss_during,IGHV1-8,02,0.17548638373203515,2.4116532935817396,0.8005401035208815,6
water_inch_record_remind_mention_farm_lesson_pass,IGHV3-7,02,0.005608105167327162,0.0,0.00028123697223014776,8
wave_simple_vintage_rack_actor_slogan_boost_school,IGHV3-66,07,0.09556385673514316,0.0,0.06871497510829616,10
weather_capital_flame_fiscal_banner_mix_topic_bring,IGHV3-74,11,0.1669694000188204,5.541212113289405,0.5809913237986507,5
welcome_grunt_burden_shoulder_scan_worth_reflect_news,IGHV5-51,10,0.0,0.0,-0.000012978174156463851,7
wet_strike_dwarf_bronze_legend_name_solid_flock,IGHV1-46,07,0.6453888415119513,0.0,0.5186880299863573,4
wheat_drop_fish_behind_race_sphere_hybrid_cargo,IGHV1-3,02,0.0,1.0859540583882639,-0.18715449277282925,4
wide_reform_museum_library_audit_staff_grant_ecology,IGHV5-51,01,0.0,0.0,-0.06576457112544487,4
width_average_deal_peace_scrap_sweet_captain_armed,IGHV7-4-1,02,0.0,6.456709480045773,0.8060874014706227,4
width_unhappy_behind_apart_must_arrange_increase_act,IGHV5-51,07,0.0,0.0,-0.5297415912825998,4
wife_labor_blossom_develop_beauty_practice_short_air,IGHV3-66,07,0.0,12.372836832906673,0.9670381711087732,5
wine_before_wise_combine_silly_real_immense_volcano,IGHV3-13,02,0.2293640421375427,0.0,0.19369785612371626,8
wing_maple_left_garlic_grab_critic_capable_flee,IGHV3-30,02,0.01061925652701665,0.0,-0.03356843220620265,6
winner_wise_goddess_hen_west_such_ice_laundry,IGHV1-46,07,0.0,0.0,-1.0085267570477097,5
winter_evolve_weekend_veteran_actual_use_cage_reward,IGHV3-23,10,0.0,0.0,-0.06595657091327078,7
wisdom_final_welcome_abandon_hen_achieve_ostrich_stick,IGHV4-NL1,05,0.0,0.0,-0.017195034182106328,4
wish_sense_negative_card_pepper_census_stem_error,IGHV3-9,05,0.0,2.8355892442022697,0.5775113956445312,6
word_guilt_giraffe_shield_sister_trend_put_priority,IGHV3-48,02,0.0,0.0,-0.3072666044913217,4
world_convince_public_dream_hurt_divert_globe_creek,IGHV3-74,02,0.0,6.152963599200484,0.39826197754587445,4
wrap_gauge_interest_attend_welcome_kiwi_unfold_lizard,IGHV1-2,02,0.0,0.0,-0.0003334144263276162,14
year_safe_clown_avocado_inner_vacuum_food_whale,IGHV1-8,02,0.0,0.14302221257214925,-0.23432053266206654,5
yellow_pencil_initial_slight_process_section_assume_artwork,IGHV4-59,07,0.0,0.0,-0.15302220578960068,5
zero_protect_copper_urge_ski_real_satoshi_quantum,IGHV5-51,11,0.10976782561315891,0.5376929918270725,0.3807270095820531,22
